sale_id,branch_id,shoe_id,sale_date,َquantity_sold,total_price
960663,2,BA434,2024-05-12,2,240
809920,2,SN401,2024-05-10,3,540
166282,1,CA475,2024-04-07,3,570
826808,1,BO934,2024-11-03,1,300
833464,3,BO241,2024-11-20,3,900
866100,2,SA495,2024-10-19,1,150
337557,1,SN918,2024-03-09,4,720
379163,3,HE658,2024-11-04,1,250
825731,2,FO488,2024-10-16,4,920
156493,1,HE534,2024-05-31,2,500
164436,2,FO196,2024-07-18,1,230
866112,1,CA274,2024-10-13,1,190
693351,3,FO806,2024-11-26,3,690
560797,1,CA882,2024-09-05,2,380
232654,3,FO445,2024-10-15,2,460
130932,3,BA659,2024-08-04,1,120
838380,1,BA694,2024-07-27,2,240
602894,3,HE823,2024-08-11,2,500
248166,1,HE955,2024-12-14,1,250
641583,3,BA247,2024-07-27,4,480
959787,1,HE311,2024-08-09,3,750
303897,1,FO405,2024-12-01,1,230
561946,3,BO968,2024-01-13,1,300
535660,2,BA745,2024-06-12,3,360
549019,3,SA911,2024-06-21,2,300
652558,1,SA720,2024-01-19,1,150
838481,3,HE292,2024-07-22,2,500
368221,1,BO526,2024-09-17,4,1200
513306,1,SN918,2024-11-16,3,540
324816,2,BO651,2024-02-24,2,600
314445,2,CA895,2024-10-06,4,760
581686,3,HE658,2024-10-19,1,250
390451,3,CA962,2024-04-22,1,190
402875,1,BO125,2024-09-11,2,600
416615,1,BA760,2024-03-10,1,120
776172,1,BO370,2024-10-27,4,1200
157048,1,HE178,2024-07-05,4,1000
805835,1,BA174,2024-02-13,1,120
523735,3,CA591,2024-02-06,2,380
403097,1,FO609,2024-06-04,2,460
269492,3,BO623,2024-06-13,2,600
208925,2,FO773,2024-06-18,2,460
898542,3,SN521,2024-10-20,3,540
755547,3,FO355,2024-04-26,3,690
731317,3,CA518,2024-05-14,2,380
124676,1,CA962,2024-10-24,4,760
378798,3,HE733,2024-02-09,2,500
962829,2,HE178,2024-05-17,4,1000
385158,2,SA195,2024-01-13,1,150
226371,1,SA549,2024-04-19,3,450
385412,2,HE206,2024-01-05,4,1000
148724,3,FO369,2024-08-18,4,920
635298,3,SA154,2024-03-24,2,300
619887,1,CA798,2024-02-28,4,760
409591,1,BO934,2024-12-01,4,1200
770999,3,HE627,2024-12-08,4,1000
888535,3,HE116,2024-03-05,3,750
556874,1,HE562,2024-10-26,4,1000
799326,1,BO185,2024-10-03,2,600
909795,2,FO835,2024-05-22,2,460
498925,3,FO811,2024-11-04,1,230
902255,3,SA195,2024-11-11,3,450
724122,3,CA540,2024-08-16,4,760
170531,1,BA694,2024-11-05,4,480
629548,1,FO529,2024-03-31,4,920
802047,3,BA975,2024-05-04,2,240
316838,1,SA674,2024-06-03,3,450
475499,3,SA856,2024-04-07,1,150
761343,3,BA740,2024-04-01,4,480
365298,1,CA320,2024-03-17,4,760
548106,2,BO276,2024-10-31,1,300
109826,2,CA389,2024-08-22,3,570
982817,1,CA730,2024-07-03,3,570
820948,1,HE595,2024-02-07,3,750
636709,1,BA120,2024-07-30,4,480
932855,1,BO325,2024-07-09,3,900
118884,3,CA962,2024-02-22,2,380
939268,3,SA549,2024-08-01,2,300
983260,2,FO433,2024-06-19,2,460
932384,3,SN992,2024-05-24,1,180
198125,2,HE724,2024-01-21,4,1000
752507,3,BO420,2024-06-13,3,900
512781,2,FO744,2024-08-14,4,920
518850,2,SA343,2024-04-19,2,300
485186,1,SA770,2024-09-10,3,450
508670,3,SN116,2024-09-01,2,360
772242,1,HE206,2024-05-06,4,1000
450393,2,SN688,2024-10-26,4,720
423273,2,SA270,2024-08-06,3,450
923437,3,BA589,2024-10-05,1,120
460078,3,CA716,2024-12-30,3,570
307546,2,BO832,2024-01-29,1,300
970395,2,SN116,2024-03-25,3,540
855076,2,BO540,2024-10-07,2,600
778088,2,BA738,2024-12-08,4,480
627399,2,SA219,2024-10-12,2,300
930233,3,HE624,2024-10-22,4,1000
449172,1,HE886,2024-10-03,1,250
646399,2,BA565,2024-06-19,4,480
393361,2,HE915,2024-08-20,1,250
383387,1,SN401,2024-07-28,4,720
691696,3,BA201,2024-01-18,1,120
777655,1,SN743,2024-10-05,4,720
223822,3,SA934,2024-08-25,4,600
911687,3,BO600,2024-12-09,2,600
200303,2,SN138,2024-12-21,4,720
714142,2,HE595,2024-10-25,4,1000
263093,3,SA270,2024-02-03,3,450
400461,1,SA549,2024-10-26,3,450
314771,2,SN710,2024-11-30,3,540
882871,1,BO705,2024-11-08,2,600
960876,1,HE104,2024-03-30,4,1000
688444,3,BO305,2024-02-02,2,600
688713,3,BA781,2024-08-21,1,120
628889,3,CA252,2024-09-28,1,190
785742,3,SN769,2024-12-30,2,360
257051,3,BO431,2024-10-13,2,600
610491,1,HE320,2024-05-20,2,500
405673,3,SA725,2024-12-24,1,150
845557,2,BO623,2024-06-28,4,1200
110610,1,FO744,2024-03-11,2,460
247059,3,FO704,2024-01-17,4,920
667049,3,HE207,2024-01-06,2,500
743221,1,BO158,2024-09-03,3,900
693452,3,CA514,2024-08-14,4,760
799171,2,FO433,2024-05-16,3,690
556530,2,HE601,2024-07-16,3,750
616807,3,BO337,2024-03-13,3,900
167823,1,SN361,2024-11-25,1,180
332263,1,CA730,2024-09-13,2,380
324369,1,SA686,2024-11-03,3,450
872909,2,SN147,2024-02-18,4,720
773648,2,SN401,2024-11-25,3,540
952405,1,CA633,2024-03-12,3,570
537834,1,BA659,2024-09-01,2,240
238347,3,BO337,2024-11-16,3,900
180995,2,BO705,2024-01-02,3,900
540551,3,FO393,2024-02-29,4,920
169008,1,SN144,2024-01-10,1,180
606504,2,CA234,2024-12-23,4,760
189092,1,SN731,2024-01-30,2,360
129128,3,SN964,2024-08-12,4,720
127005,1,CA669,2024-08-16,2,380
982631,1,FO806,2024-10-12,4,920
237759,2,SN497,2024-08-13,4,720
824268,3,SA674,2024-02-06,2,300
117586,3,CA765,2024-12-11,1,190
941014,1,BA947,2024-10-27,1,120
665369,2,FO393,2024-01-22,1,230
150877,3,CA842,2024-10-31,3,570
354603,2,SA255,2024-12-16,4,600
718237,1,SN964,2024-07-22,2,360
833075,3,BA760,2024-08-14,3,360
575887,2,BO996,2024-08-02,2,600
290825,1,BA736,2024-04-14,3,360
906031,1,FO622,2024-07-31,2,460
480752,2,BO920,2024-05-19,3,900
443771,2,HE348,2024-07-25,3,750
717021,3,BA824,2024-11-18,3,360
409299,2,CA472,2024-03-29,3,570
501774,2,CA376,2024-01-23,3,570
115655,2,BA824,2024-11-15,1,120
622690,3,FO675,2024-01-16,2,460
520654,2,BO920,2024-08-02,3,900
455994,3,HE404,2024-11-05,2,500
103919,2,SN689,2024-08-16,3,540
510384,1,BO158,2024-06-15,3,900
626721,3,FO685,2024-09-29,1,230
706726,3,FO685,2024-06-15,3,690
426317,1,CA381,2024-11-22,2,380
432913,3,SA275,2024-09-11,3,450
476561,2,SA167,2024-07-03,3,450
417126,1,CA962,2024-05-30,2,380
335600,2,BO995,2024-12-14,3,900
992912,2,SA270,2024-05-03,4,600
341947,3,BA325,2024-06-25,4,480
344040,3,BA738,2024-07-17,2,240
259029,3,BA201,2024-12-31,4,480
912925,1,SN529,2024-04-04,1,180
311498,3,CA540,2024-11-26,1,190
359061,1,FO445,2024-05-22,1,230
814231,3,BO526,2024-12-11,3,900
145237,3,BA525,2024-10-29,1,120
159149,3,SA819,2024-09-10,1,150
109315,1,CA381,2024-06-17,1,190
339813,1,BO114,2024-11-21,3,900
868947,1,SN138,2024-04-27,4,720
238694,2,CA540,2024-11-16,2,380
162597,1,BA201,2024-12-24,2,240
622932,3,FO149,2024-12-14,1,230
404460,1,SN211,2024-06-29,1,180
282155,3,BA884,2024-03-23,4,480
140429,2,CA842,2024-03-15,3,570
891620,1,SN401,2024-10-03,2,360
652360,3,BO705,2024-03-30,1,300
467644,2,SN935,2024-10-30,1,180
236604,3,HE886,2024-12-02,4,1000
963024,3,BA513,2024-11-19,4,480
890828,3,BA120,2024-02-10,1,120
294632,2,BA590,2024-06-01,4,480
254538,1,SA549,2024-03-31,3,450
938541,1,BA818,2024-06-28,4,480
853481,3,SA167,2024-08-31,1,150
722715,3,HE404,2024-09-22,4,1000
197369,1,HE636,2024-12-22,1,250
381390,1,CA962,2024-02-24,1,190
274306,2,HE611,2024-03-26,4,1000
672510,2,SA911,2024-12-15,4,600
434394,3,HE997,2024-05-25,3,750
213417,3,SN766,2024-02-22,2,360
783932,3,BA618,2024-08-27,1,120
383990,2,SN213,2024-02-19,4,720
895160,2,BO605,2024-10-27,1,300
368014,3,BO734,2024-08-12,2,600
128464,1,BA513,2024-09-11,2,240
335664,2,FO325,2024-01-12,1,230
367753,2,SA515,2024-11-24,1,150
962469,3,BA784,2024-07-16,1,120
392583,2,FO149,2024-10-05,1,230
385645,3,BO856,2024-10-22,4,1200
186746,3,BA941,2024-05-16,1,120
168240,1,BO147,2024-12-02,1,300
865804,2,BA251,2024-08-21,3,360
709756,1,HE839,2024-05-01,3,750
271670,1,SN512,2024-08-18,3,540
974782,1,BA738,2024-03-31,3,360
103787,3,BA513,2024-01-10,4,480
704810,3,HE549,2024-09-24,1,250
297623,1,HE560,2024-05-25,1,250
659875,1,BA311,2024-11-08,2,240
693479,2,BA967,2024-10-06,1,120
211547,1,HE206,2024-02-08,3,750
835457,1,BA290,2024-02-21,4,480
632904,2,CA794,2024-03-25,4,760
749315,3,SN119,2024-07-01,3,540
589418,2,FO928,2024-03-07,1,230
514731,3,BA694,2024-11-01,1,120
964585,2,BA499,2024-02-21,4,480
378334,3,FO704,2024-06-02,1,230
338132,1,SN611,2024-10-18,3,540
474981,3,SA341,2024-03-22,2,300
230535,3,BA784,2024-09-05,3,360
861333,3,BA325,2024-06-26,4,480
924103,3,BO370,2024-08-04,1,300
513440,1,CA882,2024-07-16,4,760
143713,3,CA567,2024-07-27,1,190
724043,3,BA547,2024-10-25,2,240
356749,1,CA765,2024-04-08,4,760
574247,2,HE292,2024-05-29,2,500
215043,3,SN571,2024-01-11,4,720
521915,2,BO750,2024-05-28,3,900
390440,3,SA703,2024-06-28,3,450
280532,2,BO623,2024-03-10,1,300
639572,3,BA174,2024-01-07,4,480
880480,3,FO393,2024-08-20,4,920
934133,2,CA502,2024-02-07,4,760
321182,1,SN165,2024-05-20,1,180
879129,1,HE547,2024-04-27,4,1000
599758,3,BO605,2024-11-29,2,600
643247,3,BO651,2024-04-08,4,1200
759258,3,SN602,2024-01-10,3,540
230618,2,HE547,2024-09-03,2,500
682026,3,FO445,2024-11-19,4,920
120506,1,SA219,2024-06-15,1,150
347768,2,SN138,2024-07-04,3,540
714147,2,HE311,2024-06-03,2,500
206270,3,CA142,2024-05-10,1,190
687870,1,BA872,2024-06-30,4,480
984909,1,SA856,2024-08-21,4,600
122151,1,SN573,2024-04-13,3,540
568463,2,BA468,2024-05-03,1,120
610947,3,BO114,2024-05-06,4,1200
421753,3,HE601,2024-10-03,1,250
926110,1,CA369,2024-07-26,1,190
937578,1,SN172,2024-02-04,4,720
784877,1,HE724,2024-11-11,4,1000
739612,3,CA293,2024-08-14,1,190
204511,2,SN825,2024-03-07,1,180
357033,2,HE955,2024-03-15,3,750
969409,3,HE104,2024-12-23,4,1000
876497,3,BA513,2024-08-09,2,240
883016,1,HE823,2024-07-24,1,250
183056,2,HE796,2024-07-03,2,500
582904,2,CA492,2024-06-22,3,570
437880,1,BA528,2024-09-25,1,120
820094,2,SN571,2024-06-07,3,540
105472,3,BA751,2024-08-10,2,240
939409,1,BO466,2024-07-28,2,600
268164,1,SA275,2024-01-09,2,300
284982,3,CA518,2024-05-30,1,190
632558,2,CA995,2024-09-11,1,190
685738,3,SN689,2024-11-28,1,180
292282,1,BA771,2024-12-16,1,120
832852,1,HE116,2024-03-19,1,250
420531,2,BO956,2024-09-22,3,900
192799,3,CA252,2024-02-07,3,570
519925,3,BA251,2024-05-11,3,360
150317,3,BO241,2024-01-31,3,900
418571,3,BA795,2024-02-18,4,480
202516,2,BA148,2024-04-28,4,480
312834,2,BA290,2024-08-05,4,480
435560,3,HE348,2024-03-18,1,250
323967,2,BA434,2024-12-06,4,480
252724,2,BA795,2024-10-11,1,120
486722,1,SN116,2024-08-10,4,720
111832,1,BA659,2024-07-18,4,480
395939,3,HE627,2024-09-29,3,750
209271,1,BO431,2024-03-20,4,1200
319887,2,SN918,2024-12-16,1,180
607687,1,SA495,2024-06-21,3,450
663010,3,SN905,2024-07-05,3,540
517744,1,BO934,2024-12-12,1,300
850472,2,SN969,2024-02-21,3,540
998723,2,FO696,2024-03-27,3,690
752936,2,HE888,2024-12-30,1,250
842453,1,FO802,2024-07-22,3,690
329759,2,SN404,2024-10-30,4,720
461113,1,BA863,2024-02-03,3,360
917222,1,BA565,2024-10-06,4,480
482644,3,BA473,2024-06-20,1,120
130056,2,SA911,2024-07-26,4,600
998853,3,HE534,2024-06-14,4,1000
551442,3,CA567,2024-06-17,1,190
429357,3,BO420,2024-03-26,4,1200
842269,3,BA661,2024-12-21,4,480
721954,2,SN611,2024-10-05,3,540
461261,1,BA120,2024-12-06,3,360
972336,2,BO651,2024-09-06,4,1200
884494,2,BA589,2024-07-03,3,360
288930,2,SN992,2024-03-28,1,180
494552,1,SN743,2024-10-10,3,540
712753,1,BO158,2024-03-11,2,600
923529,1,HE460,2024-08-26,3,750
278707,3,FO440,2024-03-31,3,690
411203,2,FO581,2024-01-14,1,230
893105,1,FO325,2024-10-29,1,230
229492,3,SA284,2024-05-16,3,450
365291,1,SA934,2024-07-07,3,450
197394,2,SA729,2024-09-19,1,150
170969,2,BA738,2024-12-29,1,120
598843,2,BA513,2024-06-13,4,480
979048,3,BA661,2024-06-12,2,240
856730,3,SN731,2024-03-31,3,540
546900,3,BA884,2024-01-19,3,360
809364,3,SN825,2024-05-12,4,720
279776,2,BO915,2024-06-09,1,300
988484,2,BO920,2024-09-13,3,900
105547,2,FO112,2024-03-12,2,460
485729,3,FO325,2024-05-13,1,230
895581,3,BO703,2024-05-09,4,1200
651904,3,FO356,2024-10-10,2,460
115753,1,BA884,2024-11-05,4,480
160935,1,SN905,2024-01-12,4,720
865985,1,BO381,2024-04-17,1,300
920948,3,BA751,2024-07-31,4,480
161994,1,SN483,2024-10-18,4,720
953036,3,BA247,2024-05-12,1,120
323613,1,BO600,2024-02-17,1,300
657267,1,BA525,2024-05-25,2,240
360136,2,BA590,2024-02-02,2,240
219649,1,FO787,2024-08-27,2,460
577017,1,BO948,2024-05-25,4,1200
419332,2,BO996,2024-07-18,1,300
985832,1,FO246,2024-11-19,3,690
716877,3,CA540,2024-10-17,1,190
170871,1,SN319,2024-07-14,3,540
209043,3,BA760,2024-06-03,3,360
880105,3,BO832,2024-04-21,2,600
240087,3,HE823,2024-09-16,2,500
585897,2,FO774,2024-11-11,4,920
328064,3,BA325,2024-05-21,4,480
249887,3,HE348,2024-01-14,4,1000
539482,3,BA565,2024-07-22,1,120
752331,3,SA372,2024-05-27,2,300
612556,1,SA822,2024-01-15,2,300
188449,3,BA795,2024-01-11,4,480
442724,1,BO996,2024-12-01,3,900
195076,3,CA163,2024-01-10,4,760
244449,1,SN918,2024-01-18,3,540
249339,3,FO540,2024-02-24,4,920
634513,2,SN735,2024-07-26,3,540
928705,1,SN871,2024-03-20,3,540
808256,1,BO856,2024-09-05,4,1200
609126,1,FO963,2024-04-12,4,920
494845,1,FO392,2024-12-01,4,920
470229,1,SA270,2024-08-18,1,150
715452,1,HE595,2024-01-07,4,1000
271689,1,CA765,2024-12-11,2,380
854177,3,HE549,2024-04-30,1,250
765675,2,BO838,2024-04-30,4,1200
263552,3,SA822,2024-10-11,1,150
738429,2,BO147,2024-05-31,3,900
881602,1,BA745,2024-08-10,3,360
567811,2,BA929,2024-04-16,3,360
882204,1,SN211,2024-07-25,1,180
368882,2,HE611,2024-11-15,1,250
559026,2,BO623,2024-02-18,3,900
135155,3,SN401,2024-12-01,2,360
286332,2,BA884,2024-01-07,2,240
567586,1,SN683,2024-03-01,1,180
918174,2,SA703,2024-10-03,3,450
501755,3,HE997,2024-06-09,3,750
725507,2,SA343,2024-02-22,2,300
890524,3,SN683,2024-07-08,3,540
397632,3,SN731,2024-02-09,4,720
638055,3,BA251,2024-01-05,3,360
134965,2,SA903,2024-12-05,3,450
266863,1,CA389,2024-07-05,3,570
944096,3,BO934,2024-01-16,3,900
275556,1,BA947,2024-10-30,4,480
459886,1,BA797,2024-12-21,1,120
880169,3,SN403,2024-10-20,3,540
162553,3,SA686,2024-09-13,4,600
879842,2,SA281,2024-06-27,4,600
405217,3,SN581,2024-07-08,1,180
714298,1,SA864,2024-03-01,3,450
279343,3,CA514,2024-06-08,4,760
316453,3,HE460,2024-11-13,4,1000
474742,1,BA332,2024-09-15,2,240
632063,2,BO927,2024-07-03,3,900
152053,2,SN871,2024-12-06,4,720
974017,2,CA166,2024-01-03,3,570
269349,2,BO897,2024-12-11,4,1200
222620,3,SA600,2024-05-14,4,600
978985,2,BO927,2024-03-31,1,300
901284,1,BA296,2024-06-21,4,480
137690,1,SN529,2024-02-14,2,360
981191,3,HE547,2024-04-10,3,750
430083,3,FO429,2024-04-06,3,690
784694,1,BA856,2024-12-30,4,480
819620,2,CA492,2024-09-21,1,190
393028,3,BO995,2024-07-17,4,1200
352285,1,BA818,2024-10-13,3,360
109834,3,HE106,2024-02-19,2,500
668261,2,FO540,2024-11-24,3,690
403338,2,SA495,2024-04-21,2,300
179012,3,CA502,2024-11-28,1,190
422443,2,HE121,2024-07-13,3,750
199638,3,BA872,2024-08-19,3,360
365087,3,CA369,2024-02-28,4,760
731351,3,SN403,2024-06-19,3,540
693638,2,HE783,2024-12-18,3,750
762735,3,BA141,2024-12-07,3,360
398666,2,BO247,2024-10-10,1,300
206235,1,SN731,2024-10-15,4,720
957499,3,HE658,2024-12-21,1,250
449302,3,SN257,2024-01-24,1,180
306363,2,CA234,2024-06-02,3,570
924333,1,BO325,2024-05-17,4,1200
662616,2,CA362,2024-01-11,1,190
371545,2,CA142,2024-12-07,4,760
172767,1,BO790,2024-01-12,2,600
661067,1,BA661,2024-05-04,4,480
200199,1,HE116,2024-03-10,2,500
419850,1,BO927,2024-05-27,1,300
223748,3,BA499,2024-02-12,4,480
325002,3,BA141,2024-06-10,3,360
734420,1,CA540,2024-08-12,3,570
464361,3,BA499,2024-04-08,1,120
126663,3,CA381,2024-10-23,2,380
921060,3,CA901,2024-11-02,1,190
445681,3,BA473,2024-12-13,2,240
981054,3,HE206,2024-08-08,3,750
736754,2,BA661,2024-01-04,3,360
835967,1,HE724,2024-12-18,4,1000
210791,2,SA934,2024-06-13,2,300
878656,1,BA760,2024-07-23,3,360
891812,3,BA398,2024-01-31,1,120
702703,3,CA901,2024-09-04,3,570
519125,3,CA962,2024-02-26,3,570
620273,2,CA163,2024-03-13,3,570
989424,1,SN581,2024-02-01,4,720
670366,2,BO185,2024-03-05,4,1200
499294,1,HE955,2024-07-16,3,750
500566,1,SN403,2024-11-18,2,360
877903,2,FO393,2024-12-20,1,230
133958,3,BO703,2024-12-11,4,1200
545585,3,BO856,2024-08-16,1,300
956754,3,FO988,2024-10-19,4,920
462457,1,BO703,2024-09-16,1,300
880832,1,SN503,2024-05-14,4,720
907413,1,SA740,2024-09-28,4,600
415181,3,BA797,2024-10-31,1,120
495697,1,BA863,2024-08-12,4,480
820202,3,CA363,2024-12-03,1,190
931742,2,FO112,2024-11-29,3,690
729610,2,BA618,2024-10-25,4,480
522238,1,HE595,2024-10-20,1,250
250801,3,HE530,2024-01-30,4,1000
909244,3,SA341,2024-01-19,4,600
969578,1,SA549,2024-11-09,3,450
511608,3,BA863,2024-01-19,2,240
178836,3,BA528,2024-11-13,3,360
282462,2,CA542,2024-11-04,1,190
663837,1,HE121,2024-09-13,4,1000
732974,3,HE468,2024-06-09,4,1000
751944,1,FO806,2024-05-15,2,460
318337,1,BO185,2024-01-16,1,300
602224,1,BO199,2024-06-25,2,600
501737,1,SN407,2024-02-26,3,540
137534,2,SN503,2024-02-15,2,360
283786,1,SN172,2024-03-06,4,720
915174,1,FO356,2024-01-10,3,690
174797,1,SN710,2024-08-19,3,540
262513,3,FO774,2024-12-26,1,230
330461,2,SN992,2024-06-01,1,180
492028,1,SA372,2024-04-28,1,150
528209,1,HE745,2024-09-29,4,1000
724969,3,BO705,2024-12-31,1,300
655011,1,FO923,2024-01-31,1,230
301375,2,BO734,2024-07-21,3,900
658844,1,SN688,2024-02-13,3,540
349878,3,SN731,2024-08-23,1,180
161414,3,FO116,2024-09-18,4,920
369918,3,HE851,2024-04-25,2,500
135393,2,CA376,2024-05-16,2,380
105419,3,BO995,2024-09-22,4,1200
321639,3,BO750,2024-02-28,4,1200
435341,2,BO247,2024-04-11,1,300
849858,3,FO773,2024-09-08,3,690
266079,2,HE460,2024-07-17,4,1000
310042,2,CA785,2024-02-14,1,190
981081,2,FO433,2024-09-09,1,230
559395,2,BA735,2024-10-01,2,240
669817,1,BO313,2024-06-18,3,900
320087,3,CA142,2024-08-10,1,190
649176,2,BO737,2024-10-05,3,900
180673,2,BA468,2024-01-12,1,120
592327,3,CA794,2024-09-15,3,570
966114,2,BA148,2024-07-02,4,480
471915,3,HE724,2024-11-11,4,1000
254668,1,SA327,2024-01-05,1,150
441228,2,SA437,2024-03-29,1,150
838127,1,BO963,2024-11-26,4,1200
505960,2,SA275,2024-07-27,1,150
347538,2,CA567,2024-08-06,3,570
312533,1,SA270,2024-05-10,4,600
242643,1,SN211,2024-11-05,2,360
612860,3,HE796,2024-04-07,1,250
475060,1,FO373,2024-09-07,3,690
797885,2,SA770,2024-03-05,4,600
469396,3,BO948,2024-08-07,2,600
373223,3,BO963,2024-05-04,1,300
408253,3,CA369,2024-09-01,4,760
727655,1,CA895,2024-12-12,4,760
100063,3,BO118,2024-11-01,4,1200
406277,1,BO956,2024-06-08,2,600
156986,3,SN683,2024-09-28,4,720
496939,3,SN138,2024-11-20,4,720
361674,1,CA166,2024-08-26,3,570
409424,2,BO158,2024-04-10,1,300
112909,3,BA468,2024-09-10,2,240
550526,1,BA816,2024-07-25,4,480
842763,3,SN407,2024-05-08,4,720
309526,2,SN529,2024-10-22,2,360
562376,2,BA738,2024-10-16,1,120
696028,3,FO393,2024-05-17,3,690
140148,3,BO605,2024-03-05,1,300
165991,2,FO488,2024-11-24,4,920
660074,3,HE733,2024-06-16,1,250
326424,2,BO600,2024-12-13,1,300
429875,2,CA730,2024-04-26,2,380
437936,2,SN602,2024-06-25,3,540
221061,2,SN731,2024-01-07,3,540
328994,2,CA785,2024-06-15,2,380
284569,2,BO147,2024-09-27,2,600
347652,1,BA296,2024-06-16,2,240
381574,3,BA971,2024-07-29,1,120
738029,1,BA290,2024-11-10,1,120
235890,2,SN407,2024-08-18,3,540
113326,2,HE106,2024-06-23,3,750
206487,2,CA962,2024-11-16,1,190
335655,2,SA725,2024-08-08,4,600
891361,3,BA740,2024-11-04,3,360
814065,1,CA381,2024-12-06,4,760
131983,3,BA795,2024-07-05,2,240
936914,1,CA794,2024-03-01,4,760
899519,1,HE560,2024-08-23,2,500
514698,2,BA939,2024-01-24,4,480
493423,2,BO963,2024-03-11,1,300
877046,1,BO927,2024-08-21,4,1200
791977,1,BA468,2024-01-22,2,240
307356,1,SA549,2024-10-05,3,450
984795,1,HE560,2024-09-07,2,500
422932,2,SN829,2024-10-21,2,360
763550,2,BA525,2024-11-10,1,120
817153,1,CA882,2024-12-06,2,380
673094,2,SN825,2024-07-13,2,360
573921,3,HE796,2024-05-24,1,250
146949,2,BA818,2024-04-28,2,240
593418,3,HE207,2024-02-08,4,1000
112601,3,BO114,2024-11-15,3,900
237040,1,FO675,2024-12-02,2,460
511050,1,BO868,2024-12-16,1,300
690906,2,BO381,2024-06-05,2,600
293491,2,BA332,2024-06-02,2,240
922543,3,FO369,2024-08-26,2,460
995395,2,SN147,2024-03-14,2,360
578621,3,BA856,2024-11-01,3,360
734828,3,SN401,2024-09-14,4,720
846351,2,SN710,2024-07-13,1,180
129224,1,HE121,2024-08-26,3,750
557395,2,FO988,2024-10-22,4,920
847599,3,CA730,2024-06-30,2,380
598111,2,HE311,2024-03-25,3,750
451728,2,BO466,2024-11-13,3,900
160434,1,SA740,2024-11-04,3,450
684203,1,CA669,2024-03-19,3,570
298093,1,HE839,2024-10-08,2,500
664724,2,FO806,2024-08-18,4,920
761912,2,CA686,2024-08-17,1,190
774935,3,CA163,2024-01-04,2,380
812809,1,FO696,2024-09-12,4,920
216248,2,CA166,2024-02-26,3,570
925474,3,BA760,2024-01-27,1,120
119870,3,BO734,2024-07-31,4,1200
879029,1,SN689,2024-10-12,1,180
229828,3,HE796,2024-05-22,3,750
590727,1,HE796,2024-03-17,1,250
163670,2,HE121,2024-02-28,3,750
614567,1,HE624,2024-03-14,2,500
783770,3,BO146,2024-05-10,4,1200
581770,1,HE955,2024-08-09,2,500
473249,3,CA502,2024-06-11,2,380
473120,1,SN653,2024-06-20,2,360
107235,1,CA234,2024-03-16,4,760
593715,1,BO968,2024-08-23,2,600
746588,3,BO996,2024-03-04,4,1200
142418,2,BA565,2024-08-14,3,360
880648,1,BA975,2024-08-23,3,360
985799,2,BO147,2024-10-28,4,1200
123819,1,FO196,2024-08-13,1,230
280589,2,CA274,2024-06-24,3,570
149551,2,CA962,2024-02-02,4,760
378058,2,BA148,2024-03-24,4,480
197452,2,HE508,2024-03-05,3,750
681167,1,CA389,2024-02-17,3,570
533844,2,BA818,2024-03-17,2,240
484879,1,BA251,2024-02-25,2,240
911968,2,CA249,2024-06-07,1,190
354987,3,BA729,2024-11-12,1,120
781254,3,HE104,2024-05-01,1,250
306158,3,FO347,2024-08-08,2,460
784209,2,CA234,2024-06-18,2,380
131052,3,HE627,2024-03-15,2,500
405252,1,BA781,2024-07-24,4,480
780105,2,CA635,2024-10-28,2,380
593049,1,BA296,2024-12-23,4,480
951142,3,SN329,2024-05-06,4,720
115072,2,HE468,2024-05-04,1,250
950008,3,SA911,2024-09-04,1,150
723715,1,FO437,2024-08-09,4,920
687095,1,FO744,2024-05-12,4,920
130575,2,HE839,2024-04-16,1,250
746539,3,FO149,2024-08-31,4,920
284772,3,CA686,2024-11-04,3,570
890850,2,FO997,2024-05-05,1,230
961165,2,BA816,2024-07-05,2,240
993518,1,SN172,2024-01-21,1,180
177866,3,BO948,2024-11-15,2,600
944372,2,CA376,2024-07-14,1,190
719961,2,SA495,2024-12-13,3,450
595781,1,BA872,2024-03-04,4,480
379669,2,HE699,2024-11-21,2,500
856048,3,SN119,2024-05-24,2,360
629444,3,BA672,2024-10-18,1,120
131564,2,BA751,2024-02-08,1,120
160786,2,FO196,2024-04-20,2,460
380121,2,FO963,2024-01-07,3,690
811314,1,HE915,2024-02-11,4,1000
767603,1,SA437,2024-09-06,4,600
222326,3,FO693,2024-02-23,3,690
327170,1,CA369,2024-09-29,4,760
338080,2,BO600,2024-03-02,1,300
275493,3,BA760,2024-02-01,4,480
171456,1,BO146,2024-11-25,3,900
542667,2,BO968,2024-02-15,4,1200
648261,3,CA540,2024-11-30,4,760
164847,2,SN361,2024-11-24,4,720
240576,2,CA502,2024-07-08,4,760
678778,1,BA726,2024-04-23,1,120
716599,3,FO685,2024-12-29,3,690
614229,2,FO622,2024-07-06,3,690
680653,2,BO276,2024-09-12,4,1200
469927,2,CA472,2024-05-22,2,380
942279,1,CA785,2024-10-04,4,760
990351,2,BA818,2024-01-23,1,120
864936,2,BA726,2024-07-22,1,120
427619,1,SN211,2024-07-18,3,540
350905,2,CA381,2024-10-31,4,760
102867,3,BA148,2024-06-16,4,480
192708,2,SN602,2024-01-23,1,180
105439,1,SN512,2024-11-19,1,180
531022,1,SN497,2024-01-18,3,540
599674,2,SN703,2024-10-31,3,540
